Time	rain	temp	wdsp	clamt	Clontarf - James Larkin Rd	Clontarf - Pebble Beach Carpark	Griffith Avenue (Clare Rd Side)	Griffith Avenue (Lane Side)	Grove Road Totem	Richmond Street Cyclists 1	Richmond Street Cyclists 2
2022-11-15T00:00:00Z	0.3	11.5	26	8	0	0	0	0	15	19	8
2022-11-15T01:00:00Z	0.1	11.7	22	8	1	1	0	0	5	1	0
2022-11-15T02:00:00Z	0.1	11.9	18	8	0	0	0	0	0	3	0
2022-11-15T03:00:00Z	1	8.6	14	8	0	0	0	0	2	3	3
2022-11-15T04:00:00Z	0	8.2	9	7	2	4	0	0	3	3	3
2022-11-15T05:00:00Z	0	7.9	8	5	11	13	0	0	30	2	12
2022-11-15T06:00:00Z	0	7.5	7	5	17	21	9	0	142	10	31
2022-11-15T07:00:00Z	0	7.1	5	7	66	76	24	2	323	39	101
2022-11-15T08:00:00Z	0	6.4	6	4	101	134	48	1	704	59	209
2022-11-15T09:00:00Z	0	6.6	6	3	58	81	22	0	266	45	139
2022-11-15T10:00:00Z	0	6.5	6	5	39	47	14	1	106	31	79
2022-11-15T11:00:00Z	0	9.2	5	3	58	55	10	1	88	37	66
2022-11-15T12:00:00Z	0	10.1	4	2	50	58	7	6	109	61	90
2022-11-15T13:00:00Z	0	10.3	5	2	72	90	16	9	116	93	89
2022-11-15T14:00:00Z	0	10.5	5	2	65	76	17	11	132	73	71
2022-11-15T15:00:00Z	0	9.6	5	3	55	70	52	12	175	83	68
2022-11-15T16:00:00Z	0	8.4	4	5	66	79	41	0	246	158	103
2022-11-15T17:00:00Z	0	7.3	3	6	97	141	58	2	490	300	133
2022-11-15T18:00:00Z	0	6.6	5	6	102	146	34	0	396	239	129
2022-11-15T19:00:00Z	0	6.6	5	6	47	55	27	0	199	128	106
2022-11-15T20:00:00Z	0	3.5	4	7	31	41	20	0	132	94	74
2022-11-15T21:00:00Z	0	7.5	5	7	11	22	9	0	73	69	37
2022-11-15T22:00:00Z	0.8	7.1	6	8	1	7	5	0	54	55	28
2022-11-15T23:00:00Z	1.1	6.9	7	7	4	7	1	0	25	41	17
2022-11-16T00:00:00Z	0.2	7.3	9	8	0	3	2	0	26	25	7
2022-11-16T01:00:00Z	0.5	6.8	7	8	1	2	0	0	3	2	1
2022-11-16T02:00:00Z	0	6.4	7	4	0	0	0	0	1	4	1
2022-11-16T03:00:00Z	0	5.9	4	3	0	0	0	0	4	2	1
2022-11-16T04:00:00Z	0	4	4	2	1	2	0	0	1	2	2
2022-11-16T05:00:00Z	0	1.9	4	1	13	14	0	0	26	6	6
2022-11-16T06:00:00Z	0	2.2	3	1	16	31	7	0	145	6	50
2022-11-16T07:00:00Z	0	1.3	2	1	63	83	21	9	341	37	80
2022-11-16T08:00:00Z	0	0.8	2	1	104	121	52	17	692	69	266
2022-11-16T09:00:00Z	0	1.9	2	1	53	78	22	2	300	43	169
2022-11-16T10:00:00Z	0	7.3	2	2	53	53	11	3	101	25	92
2022-11-16T11:00:00Z	0	9.6	3	2	45	55	17	0	73	40	67
2022-11-16T12:00:00Z	0	10.9	2	2	64	80	11	2	121	81	100
2022-11-16T13:00:00Z	0	10.1	5	2	63	70	31	3	154	92	123
2022-11-16T14:00:00Z	0	10.4	5	3	41	60	15	5	106	82	92
2022-11-16T15:00:00Z	0	10.3	5	3	49	75	53	7	183	92	77
2022-11-16T16:00:00Z	0	7.1	5	3	45	61	29	2	241	150	82
2022-11-16T17:00:00Z	0	5.7	3	3	69	107	33	0	478	267	143
2022-11-16T18:00:00Z	0.1	6.2	4	6	72	94	33	1	402	210	137
2022-11-16T19:00:00Z	0.4	7.3	3	7	48	60	15	1	223	135	103
2022-11-16T20:00:00Z	0.9	6.8	3	7	20	27	14	3	140	110	89
2022-11-16T21:00:00Z	0.4	7	4	7	5	13	11	1	106	82	61
2022-11-16T22:00:00Z	0	6.1	6	7	5	8	4	0	80	68	29
2022-11-16T23:00:00Z	0	7.4	6	7	5	8	1	0	37	50	20
2022-11-17T00:00:00Z	0	6.6	5	7	0	0	6	0	32	28	6
2022-11-17T01:00:00Z	0	5.5	5	5	0	0	1	0	4	3	0
2022-11-17T02:00:00Z	0	3.5	6	5	0	2	0	0	5	4	1
2022-11-17T03:00:00Z	0	4	7	5	0	2	0	0	6	4	0
2022-11-17T04:00:00Z	0	2.5	7	7	1	2	2	0	2	2	1
2022-11-17T05:00:00Z	0	2.6	10	7	6	8	1	0	27	3	7
2022-11-17T06:00:00Z	0	3	7	7	16	14	8	0	138	7	38
2022-11-17T07:00:00Z	0	3.1	8	7	49	69	25	0	308	33	75
2022-11-17T08:00:00Z	0	2.8	7	7	84	113	50	3	640	53	218
2022-11-17T09:00:00Z	0	2.2	9	7	29	47	19	0	282	27	180
2022-11-17T10:00:00Z	0	3.6	10	7	44	51	6	0	83	33	71
2022-11-17T11:00:00Z	0	4.9	11	7	47	59	7	1	92	41	74
2022-11-17T12:00:00Z	0	5.3	12	7	54	61	13	2	91	73	119
2022-11-17T13:00:00Z	0	5.6	12	7	37	57	16	1	135	98	93
2022-11-17T14:00:00Z	0	5.6	11	7	33	33	16	1	110	86	68
2022-11-17T15:00:00Z	0	5.6	12	7	30	57	34	0	182	94	84
2022-11-17T16:00:00Z	0	6	12	6	38	56	41	1	254	121	94
2022-11-17T17:00:00Z	0	5.6	11	5	82	111	40	0	444	233	130
2022-11-17T18:00:00Z	0	5.3	13	6	74	104	29	0	354	208	139
2022-11-17T19:00:00Z	0	5.2	12	6	34	46	20	0	218	134	80
2022-11-17T20:00:00Z	0	4.6	13	7	30	34	17	0	128	111	90
2022-11-17T21:00:00Z	0	4.8	12	7	11	23	13	2	99	92	66
2022-11-17T22:00:00Z	0	5.1	12	7	2	11	2	0	127	64	53
2022-11-17T23:00:00Z	0	5.6	12	7	7	10	4	2	79	54	19
2022-11-18T00:00:00Z	0	5.8	12	7	5	5	5	0	34	55	14
2022-11-18T01:00:00Z	0	6.2	14	8	2	1	0	1	18	6	0
2022-11-18T02:00:00Z	0	6.2	15	8	0	1	0	0	11	15	4
2022-11-18T03:00:00Z	0	6.5	16	8	3	1	0	0	6	12	2
2022-11-18T04:00:00Z	0	6.7	17	5	1	2	1	0	11	4	4
2022-11-18T05:00:00Z	0	6.5	16	6	8	11	2	0	24	2	6
2022-11-18T06:00:00Z	0	6.1	15	3	13	14	7	1	101	8	33
2022-11-18T07:00:00Z	0	5.7	13	2	36	41	16	5	215	35	56
2022-11-18T08:00:00Z	0	5.1	14	2	67	75	39	13	422	52	152
2022-11-18T09:00:00Z	0	4.7	14	2	35	54	13	0	231	43	124
2022-11-18T10:00:00Z	0	5.8	14	2	50	50	8	1	112	33	65
2022-11-18T11:00:00Z	0	6.9	15	1	44	41	4	0	103	43	64
2022-11-18T12:00:00Z	0	8	16	1	39	48	15	0	134	67	85
2022-11-18T13:00:00Z	0	8.6	16	1	50	68	36	0	143	101	109
2022-11-18T14:00:00Z	0	8.8	17	1	63	65	24	0	168	88	92
2022-11-18T15:00:00Z	0	8.5	16	2	59	70	22	2	192	85	77
2022-11-18T16:00:00Z	0	7.7	14	3	54	56	28	5	225	119	105
2022-11-18T17:00:00Z	0	6.6	14	1	61	101	34	6	315	189	106
2022-11-18T18:00:00Z	0	6.2	10	1	53	59	15	2	253	185	134
2022-11-18T19:00:00Z	0	5.5	10	1	21	26	14	0	169	119	101
2022-11-18T20:00:00Z	0	4.8	9	1	12	16	9	7	105	102	96
2022-11-18T21:00:00Z	0	4.1	10	1	6	8	4	1	86	87	72
2022-11-18T22:00:00Z	0	3.4	9	1	4	12	3	1	60	52	45
2022-11-18T23:00:00Z	0	3	8	1	8	10	0	2	58	65	25
2022-11-19T00:00:00Z	0	2.7	6	1	2	3	4	2	36	38	17
2022-11-19T01:00:00Z	0	2.6	7	1	0	0	2	1	29	7	1
2022-11-19T02:00:00Z	0	2.8	7	1	0	1	0	0	6	11	4
2022-11-19T03:00:00Z	0	3.4	6	1	0	1	0	0	10	6	6
2022-11-19T04:00:00Z	0	2.3	6	1	0	1	0	0	9	4	4
2022-11-19T05:00:00Z	0	2.2	5	1	3	3	3	0	8	6	3
2022-11-19T06:00:00Z	0	3.5	5	3	6	5	2	0	37	3	6
2022-11-19T07:00:00Z	0	3.5	5	3	13	23	4	1	41	10	12
2022-11-19T08:00:00Z	0	3	3	6	45	56	6	1	58	10	30
2022-11-19T09:00:00Z	0	3	3	6	77	96	7	6	97	16	49
2022-11-19T10:00:00Z	0	5.4	4	5	105	117	22	4	81	32	82
2022-11-19T11:00:00Z	0	6.7	8	7	114	134	17	5	109	41	84
2022-11-19T12:00:00Z	0	7.4	8	7	85	92	16	2	114	54	88
2022-11-19T13:00:00Z	0	8.2	8	7	54	66	13	6	121	66	100
2022-11-19T14:00:00Z	0	8.4	11	7	39	60	13	6	132	77	88
2022-11-19T15:00:00Z	0	8.5	10	7	37	44	13	1	128	94	98
2022-11-19T16:00:00Z	0.3	7.8	10	7	24	30	5	0	142	81	58
2022-11-19T17:00:00Z	0.8	7.4	11	7	12	15	8	0	109	88	50
2022-11-19T18:00:00Z	1.5	7.1	7	7	3	8	4	0	112	96	68
2022-11-19T19:00:00Z	0.2	7.4	9	7	5	10	4	1	108	90	37
2022-11-19T20:00:00Z	0.2	7.7	4	6	2	7	5	3	80	57	55
2022-11-19T21:00:00Z	0	8.4	3	6	1	4	5	0	44	55	42
2022-11-19T22:00:00Z	0	8.3	6	7	2	4	3	0	61	38	38
2022-11-19T23:00:00Z	0	8.2	6	3	2	15	5	0	66	38	37
2022-11-20T00:00:00Z	0	7.8	8	1	3	6	0	2	35	27	19
2022-11-20T01:00:00Z	0	7.1	10	1	5	4	0	0	29	6	1
2022-11-20T02:00:00Z	0	6.5	8	1	1	4	1	0	26	17	4
2022-11-20T03:00:00Z	0	6.1	6	7	1	0	2	0	10	15	5
2022-11-20T04:00:00Z	0	5.4	6	1	0	1	2	0	12	4	3
2022-11-20T05:00:00Z	0	5.7	7	1	1	1	2	0	12	4	5
2022-11-20T06:00:00Z	0	5.7	8	1	3	4	3	0	25	5	5
2022-11-20T07:00:00Z	0	5.7	9	6	15	16	2	1	27	5	7
2022-11-20T08:00:00Z	0	6.1	9	4	54	57	6	3	48	8	9
2022-11-20T09:00:00Z	0	6.8	10	7	46	51	11	9	46	13	28
2022-11-20T10:00:00Z	0	7.1	13	7	57	62	10	6	59	25	46
2022-11-20T11:00:00Z	0	7.7	12	7	69	82	14	9	81	25	46
2022-11-20T12:00:00Z	0	7.1	11	4	68	78	15	4	108	39	68
2022-11-20T13:00:00Z	0	8	13	2	61	86	14	0	112	61	87
2022-11-20T14:00:00Z	0	8.6	12	3	66	98	13	3	99	48	94
2022-11-20T15:00:00Z	0	8.1	12	2	56	84	8	2	89	72	61
2022-11-20T16:00:00Z	0	6.9	10	1	42	64	14	13	106	70	64
2022-11-20T17:00:00Z	0	5.9	8	1	17	30	8	5	111	117	83
2022-11-20T18:00:00Z	0	5.7	7	2	15	21	8	3	99	106	69
2022-11-20T19:00:00Z	0	6	7	5	18	23	11	3	77	84	69
2022-11-20T20:00:00Z	0	6.1	7	5	9	17	7	4	64	60	64
2022-11-20T21:00:00Z	0	4.9	6	3	7	17	1	0	42	44	44
2022-11-20T22:00:00Z	0	4.3	5	7	3	4	3	0	32	30	28
2022-11-20T23:00:00Z	0	6.2	6	7	2	3	1	0	19	27	20
2022-11-21T00:00:00Z	0	7.5	6	7	1	1	2	0	11	12	8
2022-11-21T01:00:00Z	0	8.4	10	6	0	0	0	0	4	3	0
2022-11-21T02:00:00Z	0	8.3	8	7	1	3	0	0	2	4	0
2022-11-21T03:00:00Z	0	8.8	9	7	1	3	0	0	4	4	1
2022-11-21T04:00:00Z	0	9.4	9	7	1	1	0	0	5	1	2
2022-11-21T05:00:00Z	0.2	10.1	15	7	2	6	2	0	22	3	4
2022-11-21T06:00:00Z	1	9	17	7	0	0	6	0	103	4	19
2022-11-21T07:00:00Z	1.2	8.9	17	7	10	13	9	4	193	15	46
2022-11-21T08:00:00Z	2	8.9	19	7	16	16	21	50	332	31	84
2022-11-21T09:00:00Z	1.1	9	17	8	9	11	5	4	160	20	58
2022-11-21T10:00:00Z	3.4	8.9	18	8	6	7	3	1	49	7	22
2022-11-21T11:00:00Z	2.9	6	15	8	7	4	4	3	50	17	26
2022-11-21T12:00:00Z	0	6.2	13	7	4	9	5	1	87	33	61
2022-11-21T13:00:00Z	0	6.6	12	7	10	13	14	5	79	43	46
2022-11-21T14:00:00Z	0	7.8	12	7	16	20	12	13	82	61	60
2022-11-21T15:00:00Z	0	7.9	14	7	19	20	21	6	131	56	63
2022-11-21T16:00:00Z	0	7.2	15	7	32	40	32	1	208	75	67
2022-11-21T17:00:00Z	0	6.1	11	6	30	41	28	6	301	141	94
2022-11-21T18:00:00Z	0	5.4	8	5	28	47	18	0	228	136	71
2022-11-21T19:00:00Z	0	5.5	8	8	24	30	13	9	147	99	74
2022-11-21T20:00:00Z	0	5.2	7	8	15	19	11	0	102	73	66
2022-11-21T21:00:00Z	0	4.7	7	5	8	9	8	1	69	59	40
2022-11-21T22:00:00Z	0	4.3	7	5	8	8	4	0	40	28	23
2022-11-21T23:00:00Z	0	3.8	4	1	1	4	0	0	24	18	11
2022-11-22T00:00:00Z	0	3.2	4	2	0	1	0	1	10	11	9
2022-11-22T01:00:00Z	0	2.2	2	4	0	0	0	0	3	5	0
2022-11-22T02:00:00Z	0	0.8	2	3	0	0	0	0	5	4	1
2022-11-22T03:00:00Z	0	1.3	3	7	0	0	0	0	4	3	2
2022-11-22T04:00:00Z	0	1	3	4	2	1	0	0	4	1	1
2022-11-22T05:00:00Z	0	1.1	5	2	6	8	2	0	30	2	7
2022-11-22T06:00:00Z	0	0.4	6	2	19	29	5	0	128	10	34
2022-11-22T07:00:00Z	0	0	6	4	68	83	25	18	299	20	79
2022-11-22T08:00:00Z	0	2.5	7	7	70	96	48	41	689	53	226
2022-11-22T09:00:00Z	0	3.3	6	7	29	44	16	5	293	39	154
2022-11-22T10:00:00Z	0	3.7	6	7	44	53	8	0	84	25	66
2022-11-22T11:00:00Z	0	4.2	7	7	34	36	5	3	77	30	65
2022-11-22T12:00:00Z	0	4.1	8	8	21	33	10	7	85	61	70
2022-11-22T13:00:00Z	0	4.2	9	8	42	36	11	4	111	87	85
2022-11-22T14:00:00Z	0	5	8	8	42	53	21	5	101	64	61
2022-11-22T15:00:00Z	0	5.6	8	7	50	54	50	3	138	72	67
2022-11-22T16:00:00Z	0	6	6	7	61	72	41	5	247	138	73
2022-11-22T17:00:00Z	0	5.7	8	7	79	122	38	11	426	262	112
2022-11-22T18:00:00Z	0	5.4	7	2	67	93	19	2	362	238	120
2022-11-22T19:00:00Z	0	4.4	5	1	33	51	20	1	187	119	95
2022-11-22T20:00:00Z	0	3.4	5	0	21	28	14	0	139	81	85
2022-11-22T21:00:00Z	0	3.3	4	1	18	22	9	0	100	72	47
2022-11-22T22:00:00Z	0	1.9	3	1	3	6	5	0	59	49	21
2022-11-22T23:00:00Z	0	3.9	5	1	1	4	1	0	22	33	9
2022-11-23T00:00:00Z	0	4.3	5	3	0	1	1	0	17	17	7
2022-11-23T01:00:00Z	0	6.3	7	6	0	1	1	0	14	4	2
2022-11-23T02:00:00Z	0.2	7.6	9	6	1	2	0	0	1	5	1
2022-11-23T03:00:00Z	0.5	8.3	14	6	0	1	0	0	3	1	0
2022-11-23T04:00:00Z	0.1	9.7	18	7	1	2	0	0	2	1	1
2022-11-23T05:00:00Z	1.7	8	18	6	6	5	0	0	28	3	10
2022-11-23T06:00:00Z	0.1	7.5	14	6	11	16	4	2	114	8	23
2022-11-23T07:00:00Z	0	7.1	10	3	39	59	21	5	326	41	87
2022-11-23T08:00:00Z	0	6.9	10	2	71	89	55	18	626	54	231
2022-11-23T09:00:00Z	0	7.5	10	2	45	53	16	1	260	39	136
2022-11-23T10:00:00Z	0	7.8	11	2	46	48	9	2	92	37	64
2022-11-23T11:00:00Z	0	8.4	12	3	37	57	12	2	88	27	60
2022-11-23T12:00:00Z	0	7.8	12	3	44	67	17	0	101	70	92
2022-11-23T13:00:00Z	0	9.3	11	4	37	62	24	0	146	74	112
2022-11-23T14:00:00Z	0	9.1	13	5	34	45	11	1	108	64	71
2022-11-23T15:00:00Z	0	8.7	13	4	41	50	49	1	155	76	74
2022-11-23T16:00:00Z	0	9.1	14	4	30	51	35	4	236	111	75
2022-11-23T17:00:00Z	1.8	6	13	4	59	85	34	1	371	206	96
2022-11-23T18:00:00Z	0.1	6.6	13	5	55	75	25	0	341	225	94
2022-11-23T19:00:00Z	0.1	7.1	12	5	28	46	13	0	194	137	75
2022-11-23T20:00:00Z	0	7.4	13	4	17	19	11	0	131	105	68
2022-11-23T21:00:00Z	0	7.2	15	4	8	17	10	1	89	72	44
2022-11-23T22:00:00Z	0	7.5	13	6	3	8	5	0	75	38	23
2022-11-23T23:00:00Z	0.3	7	14	6	2	4	1	1	32	33	18
2022-11-24T00:00:00Z	0.1	7	14	2	0	2	0	0	23	18	11
2022-11-24T01:00:00Z	0	7.4	14	2	1	1	2	0	7	6	0
2022-11-24T02:00:00Z	0	7	14	1	0	0	0	0	3	6	2
2022-11-24T03:00:00Z	0	7.1	12	1	0	0	0	0	6	5	0
2022-11-24T04:00:00Z	0	7.8	11	5	1	3	0	0	5	1	1
2022-11-24T05:00:00Z	0	8.3	11	6	3	3	1	0	31	2	7
2022-11-24T06:00:00Z	0	8.8	13	6	12	19	4	0	114	4	32
2022-11-24T07:00:00Z	0	9	11	6	33	46	16	0	232	21	74
2022-11-24T08:00:00Z	0.1	9.5	14	7	53	65	42	1	509	46	172
2022-11-24T09:00:00Z	0.5	10.1	15	7	11	22	9	0	153	23	70
2022-11-24T10:00:00Z	1.3	9	21	5	10	19	7	0	109	11	65
2022-11-24T11:00:00Z	0	9.7	14	3	13	20	5	0	86	26	52
2022-11-24T12:00:00Z	0	10.5	14	1	16	20	15	0	92	63	95
2022-11-24T13:00:00Z	0	10.8	14	1	28	39	15	0	121	75	97
2022-11-24T14:00:00Z	0	10.1	14	3	29	36	18	0	116	72	70
2022-11-24T15:00:00Z	0	9.5	13	5	34	48	40	2	129	77	75
2022-11-24T16:00:00Z	0.4	7.2	15	5	29	46	28	4	231	99	64
2022-11-24T17:00:00Z	0	7.5	15	5	50	73	29	9	354	182	86
2022-11-24T18:00:00Z	0	7.6	15	5	54	66	23	8	279	162	80
2022-11-24T19:00:00Z	0	7.8	12	5	30	31	17	2	145	84	67
2022-11-24T20:00:00Z	0	7.5	6	6	28	28	9	0	123	97	51
2022-11-24T21:00:00Z	0	7.4	9	7	12	17	11	1	75	76	57
2022-11-24T22:00:00Z	0	6.8	11	4	8	12	5	0	91	51	42
2022-11-24T23:00:00Z	0	6.8	10	4	2	2	2	0	39	45	17
2022-11-25T00:00:00Z	0	6.9	8	3	4	5	2	0	34	26	13
2022-11-25T01:00:00Z	0	6.9	9	3	0	2	0	0	15	7	1
2022-11-25T02:00:00Z	0	6.7	9	3	1	1	0	0	5	16	2
2022-11-25T03:00:00Z	0	7	9	3	0	1	0	0	7	1	1
2022-11-25T04:00:00Z	0	6.5	10	3	1	3	0	0	7	1	1
2022-11-25T05:00:00Z	0	6.7	10	3	5	4	3	0	25	2	7
2022-11-25T06:00:00Z	0	6.6	11	3	7	9	6	0	102	10	20
2022-11-25T07:00:00Z	0	6.8	11	3	29	41	10	1	219	26	65
2022-11-25T08:00:00Z	0	6.9	10	3	53	68	42	3	380	36	132
2022-11-25T09:00:00Z	0	7.9	10	1	51	55	13	0	194	32	122
2022-11-25T10:00:00Z	0	8.6	12	1	33	47	8	3	83	24	56
2022-11-25T11:00:00Z	0	9.5	12	1	54	54	10	0	100	46	79
2022-11-25T12:00:00Z	0	10.1	13	3	49	60	18	4	149	68	81
2022-11-25T13:00:00Z	0	10.6	12	3	34	50	33	2	125	99	123
2022-11-25T14:00:00Z	0	10.3	11	5	30	42	21	3	140	79	85
2022-11-25T15:00:00Z	0	9.8	10	5	45	58	20	9	172	81	88
2022-11-25T16:00:00Z	0	9.5	8	5	36	57	22	7	227	114	87
2022-11-25T17:00:00Z	0	9.2	9	5	46	64	29	0	293	190	129
2022-11-25T18:00:00Z	0	9.5	9	5	48	65	13	1	210	181	134
2022-11-25T19:00:00Z	0	9.8	8	5	22	25	13	0	163	122	103
2022-11-25T20:00:00Z	0	10	10	5	13	24	10	0	107	116	87
2022-11-25T21:00:00Z	0	10.1	11	5	10	13	3	0	88	88	79
2022-11-25T22:00:00Z	0	10.6	11	6	1	3	5	0	67	56	40
2022-11-25T23:00:00Z	0	10.5	9	6	5	7	4	1	53	47	38
2022-11-26T00:00:00Z	0	10.9	10	6	4	5	2	0	33	44	26
2022-11-26T01:00:00Z	0	11.3	13	6	2	2	3	0	29	10	1
2022-11-26T02:00:00Z	0	11.6	12	6	2	1	0	0	17	16	8
2022-11-26T03:00:00Z	0	11.3	12	6	1	2	0	0	14	25	4
2022-11-26T04:00:00Z	0	11.8	10	6	0	1	0	0	10	10	6
2022-11-26T05:00:00Z	0.1	11.6	10	7	3	3	4	0	9	3	4
2022-11-26T06:00:00Z	0.1	12	10	7	0	1	1	0	31	3	7
2022-11-26T07:00:00Z	0	12.3	12	7	12	14	3	0	52	11	14
2022-11-26T08:00:00Z	0	12.4	13	7	21	23	8	0	72	8	31
2022-11-26T09:00:00Z	0	13.1	14	7	63	77	7	0	69	16	61
2022-11-26T10:00:00Z	0	13.1	15	7	51	68	14	1	72	27	53
2022-11-26T11:00:00Z	0	13.3	15	7	73	79	12	6	85	46	77
2022-11-26T12:00:00Z	0	13.2	15	7	32	52	16	5	91	65	86
2022-11-26T13:00:00Z	0	13	15	7	26	50	9	3	128	88	97
2022-11-26T14:00:00Z	0	13.1	12	7	18	39	11	5	113	65	83
2022-11-26T15:00:00Z	0	13.6	15	7	23	36	9	5	92	75	95
2022-11-26T16:00:00Z	0	13.7	15	7	12	27	4	5	100	95	80
2022-11-26T17:00:00Z	0	13.1	14	7	14	22	5	2	119	101	81
2022-11-26T18:00:00Z	0	13.1	16	7	11	18	9	1	110	83	85
2022-11-26T19:00:00Z	0	13.1	15	7	8	14	6	0	82	76	80
2022-11-26T20:00:00Z	0.1	14.2	11	7	4	9	4	0	64	71	79
2022-11-26T21:00:00Z	0	14	13	7	6	2	2	0	44	47	51
2022-11-26T22:00:00Z	0	12.3	12	5	6	7	1	0	48	35	41
2022-11-26T23:00:00Z	0	11.8	9	3	5	8	3	1	44	34	37
2022-11-27T00:00:00Z	0	11.2	11	7	2	5	1	1	32	31	18
2022-11-27T01:00:00Z	0	10.1	10	7	4	1	0	1	20	6	1
2022-11-27T02:00:00Z	0	9.7	10	7	1	5	0	1	14	27	6
2022-11-27T03:00:00Z	0	9.4	10	5	0	1	0	0	23	24	4
2022-11-27T04:00:00Z	0	9.2	11	3	0	0	0	0	7	11	4
2022-11-27T05:00:00Z	0	9.3	9	3	2	3	1	0	6	7	3
2022-11-27T06:00:00Z	0	8.9	9	1	3	4	1	1	25	8	3
2022-11-27T07:00:00Z	0	8.5	7	1	15	25	2	1	37	6	7
2022-11-27T08:00:00Z	0	8.1	9	1	70	74	5	4	53	10	23
2022-11-27T09:00:00Z	0	9	10	2	91	103	11	6	57	18	31
2022-11-27T10:00:00Z	0	10.2	10	2	109	150	20	8	75	26	49
2022-11-27T11:00:00Z	0	10.7	12	5	137	144	22	0	84	40	55
2022-11-27T12:00:00Z	0	10.8	14	7	103	132	19	0	81	40	55
2022-11-27T13:00:00Z	1.7	9.9	11	5	65	103	21	0	90	52	91
2022-11-27T14:00:00Z	0	10.6	13	3	81	100	23	1	81	55	89
2022-11-27T15:00:00Z	0	10.1	14	2	55	104	16	0	91	73	101
2022-11-27T16:00:00Z	0	9.8	13	2	29	52	12	0	96	69	66
2022-11-27T17:00:00Z	0	9.4	11	1	13	36	9	0	100	95	77
2022-11-27T18:00:00Z	0	9.1	13	1	17	15	10	1	101	97	96
2022-11-27T19:00:00Z	0	9.4	13	6	4	6	12	1	63	81	57
2022-11-27T20:00:00Z	0.4	6.7	9	3	4	16	6	3	52	66	80
2022-11-27T21:00:00Z	0	7.8	7	3	2	9	4	3	51	71	52
2022-11-27T22:00:00Z	0	7.8	9	1	7	8	5	1	42	41	26
2022-11-27T23:00:00Z	0	7.9	10	1	2	6	3	0	18	24	8
2022-11-28T00:00:00Z	0	8.1	9	1	1	3	1	1	17	12	6
2022-11-28T01:00:00Z	0	7.8	9	1	1	0	1	0	4	3	0
2022-11-28T02:00:00Z	0	7.5	7	1	0	0	0	0	5	4	1
2022-11-28T03:00:00Z	0	6.9	7	0	0	0	0	0	2	3	3
2022-11-28T04:00:00Z	0	6.5	5	1	0	0	0	0	1	3	2
2022-11-28T05:00:00Z	0	6.6	5	1	5	8	3	0	30	3	6
2022-11-28T06:00:00Z	0	6.6	7	1	18	17	5	0	120	7	25
2022-11-28T07:00:00Z	0	6.8	6	6	50	61	12	0	258	27	67
2022-11-28T08:00:00Z	0	6.7	6	7	71	104	46	3	515	55	190
2022-11-28T09:00:00Z	0	6.6	7	7	36	47	12	5	224	41	141
2022-11-28T10:00:00Z	0	6.6	6	6	27	29	7	8	78	23	61
2022-11-28T11:00:00Z	0.1	7.3	7	7	22	31	8	1	78	30	55
2022-11-28T12:00:00Z	0	7.3	11	7	26	42	10	0	99	60	83
2022-11-28T13:00:00Z	0	7	12	7	43	54	23	0	118	63	85
2022-11-28T14:00:00Z	0	7.8	12	7	34	35	17	0	92	80	58
2022-11-28T15:00:00Z	0	7.4	11	1	32	42	41	1	147	79	75
2022-11-28T16:00:00Z	0	5.8	7	1	49	58	43	1	232	125	61
2022-11-28T17:00:00Z	0	4.9	8	1	69	89	29	2	396	224	90
2022-11-28T18:00:00Z	0	4.3	7	4	63	89	24	0	300	163	98
2022-11-28T19:00:00Z	0	6.8	6	6	41	48	12	0	151	98	59
2022-11-28T20:00:00Z	0	5.9	6	1	22	30	14	1	101	77	44
2022-11-28T21:00:00Z	0	5.3	5	3	13	18	12	1	90	53	37
2022-11-28T22:00:00Z	0	5.8	7	4	1	6	5	1	54	40	23
2022-11-28T23:00:00Z	0.1	6.6	7	6	1	2	1	0	29	34	12
2022-11-29T00:00:00Z	0	6.5	5	6	0	1	1	0	19	13	6
2022-11-29T01:00:00Z	0	6.2	8	6	1	0	0	0	3	2	0
2022-11-29T02:00:00Z	0	6.2	6	7	0	0	0	0	4	4	2
2022-11-29T03:00:00Z	0	6.2	6	7	0	0	0	0	2	3	1
2022-11-29T04:00:00Z	0	5.8	6	7	0	0	0	0	2	2	2
2022-11-29T05:00:00Z	0	6	5	7	4	9	2	0	30	2	7
2022-11-29T06:00:00Z	0	6.2	4	7	16	18	5	0	114	9	27
2022-11-29T07:00:00Z	0	5	4	7	73	81	21	3	332	29	90
2022-11-29T08:00:00Z	0	6.3	3	7	86	123	57	21	733	60	235
2022-11-29T09:00:00Z	0	6.6	3	7	53	71	13	0	272	36	167
2022-11-29T10:00:00Z	0	7.4	3	7	59	64	8	0	105	28	55
2022-11-29T11:00:00Z	0	7.7	2	7	42	42	13	0	73	45	55
2022-11-29T12:00:00Z	0	8.4	1	7	70	65	13	0	96	50	93
2022-11-29T13:00:00Z	0	8.4	4	6	40	52	21	0	117	95	106
2022-11-29T14:00:00Z	0	8.3	5	6	48	51	25	0	97	81	63
2022-11-29T15:00:00Z	0	7.8	6	6	46	61	52	0	136	79	49
2022-11-29T16:00:00Z	0	6.7	4	6	51	69	44	0	243	129	86
2022-11-29T17:00:00Z	0	5.9	2	6	90	129	42	0	463	269	122
2022-11-29T18:00:00Z	0	3.1	2	5	73	103	29	0	353	220	127
